"HomePlanet","CryoSleep","Destination","Age","VIP","Group_id","Deck","Num","Side","Group_size","LuxuryExpenses","RegularExpenses"
"Europa","False","TRAPPIST-1e",52,"False",7581,"E",503,"S",1,2349,5681
"Earth","True","TRAPPIST-1e",3,"False",7582,"G",1218,"P",5,0,0
"Earth","False","TRAPPIST-1e",6,"False",7582,"G",1218,"P",5,0,0
"Earth","False","TRAPPIST-1e",0,"False",7582,"G",1218,"P",5,0,0
"Earth","False","TRAPPIST-1e",22,"False",7582,"F",1573,"P",5,145,545
"Earth","True","TRAPPIST-1e",1,"False",7582,"G",1218,"P",5,0,0
"Earth","False","TRAPPIST-1e",44,"False",7587,"F",1575,"P",1,0,729
"Earth","True","PSO J318.5-22",18,"False",7589,"G",1220,"P",1,0,0
"Earth","False","TRAPPIST-1e",20,"False",7590,"F",1449,"S",1,11,1400
"Earth","False","TRAPPIST-1e",29,"False",7591,"E",494,"P",2,150,1459
"Earth","False","TRAPPIST-1e",28,"False",7591,"F",1576,"P",2,73,619
"Europa","True","55 Cancri e",39,"False",7593,"A",82,"P",1,0,0
"Earth","True","TRAPPIST-1e",11,"False",7597,"G",1221,"P",7,0,0
"Earth","True","PSO J318.5-22",2,"False",7597,"G",1221,"P",7,0,0
"Earth","False","TRAPPIST-1e",15,"False",7597,"F",1577,"P",7,1320,230
"Earth","True","TRAPPIST-1e",32,"False",7597,"G",1221,"P",7,0,0
"Earth","False","PSO J318.5-22",15,"False",7597,"F",1577,"P",7,1660,1245
"Earth","False","TRAPPIST-1e",1,"False",7597,"G",1221,"P",7,0,0
"Earth","False","TRAPPIST-1e",20,"False",7597,"F",1577,"P",7,1080,265
"Europa","True","55 Cancri e",25,"False",7600,"A",91,"S",2,0,0
"Europa","False","TRAPPIST-1e",32,"True",7600,"A",91,"S",2,1660,1114
"Europa","True","55 Cancri e",32,"False",7602,"E",504,"S",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",7603,"F",1578,"P",1,3,1381
"Earth","False","TRAPPIST-1e",49,"False",7607,"F",1580,"P",1,374,808
"Earth","False","55 Cancri e",2,"False",7610,"G",1233,"S",2,0,0
"Earth","False","TRAPPIST-1e",13,"False",7610,"F",1455,"S",2,142,679
"Mars","False","TRAPPIST-1e",28,"False",7611,"F",1581,"P",2,1925,0
"Mars","False","PSO J318.5-22",56,"False",7611,"F",1581,"P",2,609,82
"Earth","False","TRAPPIST-1e",27,"False",7612,"F",1456,"S",2,1240,8
"Earth","True","TRAPPIST-1e",34,"False",7612,"G",1234,"S",2,0,0
"Europa","True","TRAPPIST-1e",28,"False",7613,"B",249,"P",1,0,0
"Earth","False","TRAPPIST-1e",31,"False",7615,"G",1222,"P",1,905,114
"Mars","False","TRAPPIST-1e",24,"False",7617,"F",1582,"P",1,124,0
"Earth","True","TRAPPIST-1e",8,"False",7619,"G",1236,"S",1,0,0
"Earth","False","TRAPPIST-1e",20,"False",7629,"G",1238,"S",3,454,3270
"Earth","False","PSO J318.5-22",63,"False",7629,"F",1459,"S",3,376,1362
"Earth","False","55 Cancri e",0,"False",7629,"G",1238,"S",3,0,0
"Earth","False","TRAPPIST-1e",13,"False",7636,"E",498,"P",1,1516,93
"Mars","False","TRAPPIST-1e",1,"False",7637,"F",1460,"S",3,0,0
"Mars","False","TRAPPIST-1e",13,"False",7637,"F",1460,"S",3,2764,0
"Mars","False","TRAPPIST-1e",2,"False",7637,"F",1460,"S",3,0,0
"Earth","True","TRAPPIST-1e",18,"False",7638,"G",1225,"P",1,0,0
"Mars","True","TRAPPIST-1e",30,"False",7642,"F",1587,"P",1,0,0
"Europa","True","55 Cancri e",35,"False",7645,"B",291,"S",1,0,0
"Mars","False","55 Cancri e",28,"False",7648,"F",1588,"P",1,0,1171
"Mars","True","TRAPPIST-1e",28,"False",7651,"F",1589,"P",1,0,0
"Earth","False","TRAPPIST-1e",48,"False",7653,"G",1243,"S",1,909,0
"Europa","True","TRAPPIST-1e",34,"False",7654,"C",248,"P",1,0,0
"Earth","False","TRAPPIST-1e",16,"False",7655,"F",1462,"S",1,0,1001
"Earth","False","PSO J318.5-22",24,"False",7657,"F",1463,"S",1,1253,158
"Earth","False","TRAPPIST-1e",53,"False",7658,"B",293,"S",1,486,2572
"Earth","False","TRAPPIST-1e",24,"False",7659,"F",1464,"S",1,849,42
"Mars","True","TRAPPIST-1e",32,"False",7662,"F",1590,"P",1,0,0
"Earth","True","55 Cancri e",15,"False",7663,"G",1246,"S",1,0,0
"Earth","False","PSO J318.5-22",24,"False",7664,"G",1228,"P",1,498,8
"Earth","False","TRAPPIST-1e",35,"False",7668,"F",1592,"P",1,13,682
"Europa","False","TRAPPIST-1e",42,"False",7672,"C",249,"P",1,9597,4583
"Earth","False","PSO J318.5-22",18,"False",7673,"F",1593,"P",1,187,400
"Earth","False","TRAPPIST-1e",15,"False",7674,"F",1594,"P",1,899,48
"Mars","False","TRAPPIST-1e",37,"False",7675,"F",1595,"P",1,414,1279
"Mars","True","TRAPPIST-1e",35,"False",7681,"E",505,"S",1,0,0
"Earth","True","TRAPPIST-1e",34,"False",7685,"G",1249,"S",1,0,0
"Earth","True","55 Cancri e",21,"False",7686,"G",1250,"S",1,0,0
"Earth","False","TRAPPIST-1e",14,"False",7695,"F",1600,"P",1,137,940
"Mars","False","TRAPPIST-1e",16,"False",7701,"F",1468,"S",1,643,1117
"Earth","False","55 Cancri e",23,"False",7704,"F",1469,"S",1,87,1957
"Europa","False","TRAPPIST-1e",53,"False",7706,"C",288,"S",1,212,3040
"Europa","True","TRAPPIST-1e",18,"False",7718,"B",297,"S",1,0,0
"Earth","False","TRAPPIST-1e",16,"False",7722,"F",1607,"P",1,258,881
"Europa","True","TRAPPIST-1e",34,"False",7725,"D",243,"P",1,0,0
"Earth","True","TRAPPIST-1e",13,"False",7726,"G",1241,"P",1,0,0
"Earth","False","PSO J318.5-22",25,"False",7730,"F",1473,"S",1,581,6
"Earth","False","TRAPPIST-1e",43,"False",7732,"F",28.6721907900523,"S",1,788,0
"Mars","False","TRAPPIST-1e",39,"False",7733,"F",1474,"S",1,822,297
"Earth","False","55 Cancri e",19,"False",7734,"F",1608,"P",1,5,688
"Mars","False","TRAPPIST-1e",21,"False",7735,"F",1475,"S",1,1267,21
"Earth","True","TRAPPIST-1e",20,"False",7737,"G",1242,"P",1,0,0
"Earth","False","PSO J318.5-22",16,"False",7740,"F",1610,"P",2,0,672
"Earth","False","TRAPPIST-1e",9,"False",7740,"G",1243,"P",2,0,0
"Earth","False","TRAPPIST-1e",18,"False",7745,"F",1478,"S",1,60,743
"Earth","False","55 Cancri e",23,"False",7750,"F",1479,"S",1,443,300
"Earth","False","TRAPPIST-1e",36,"False",7756,"F",1481,"S",1,10,2141
"Earth","False","TRAPPIST-1e",30,"False",7758,"F",1482,"S",1,722,2
"Earth","False","TRAPPIST-1e",46,"False",7759,"F",1483,"S",1,11,718
"Earth","False","TRAPPIST-1e",22,"False",7762,"E",509,"S",1,789,0
"Earth","True","TRAPPIST-1e",1,"False",7765,"G",1255,"S",3,0,0
"Earth","True","TRAPPIST-1e",21,"False",7765,"G",1255,"S",3,0,0
"Earth","True","TRAPPIST-1e",24,"False",7765,"G",1255,"S",3,0,0
"Earth","False","TRAPPIST-1e",51,"False",7766,"G",1256,"S",1,706,0
"Earth","True","TRAPPIST-1e",26,"False",7772,"G",1247,"P",1,0,0
"Europa","False","55 Cancri e",35,"False",7779,"A",95,"S",1,811,3495
"Earth","False","PSO J318.5-22",22,"False",7781,"G",1260,"S",1,689,0
"Europa","True","55 Cancri e",30,"False",7792,"B",302,"S",5,0,0
"Europa","True","TRAPPIST-1e",28,"False",7792,"B",302,"S",5,0,0
"Europa","True","55 Cancri e",33,"False",7792,"B",302,"S",5,0,0
"Europa","False","TRAPPIST-1e",56,"False",7792,"B",302,"S",5,2338,351
"Europa","True","55 Cancri e",32,"False",7792,"B",302,"S",5,0,0
"Mars","False","TRAPPIST-1e",39,"False",7794,"E",511,"S",1,1173,0
"Earth","False","TRAPPIST-1e",25,"False",7795,"F",1618,"P",2,1039,69
"Earth","False","TRAPPIST-1e",25,"False",7795,"E",505,"P",2,0,983
"Earth","False","TRAPPIST-1e",34,"False",7796,"G",1250,"P",1,679,203
"Earth","False","TRAPPIST-1e",28.3153830536968,"False",7798,"E",507,"P",2,294,85
"Earth","False","55 Cancri e",18,"False",7798,"F",1619,"P",2,0,1446
"Earth","False","TRAPPIST-1e",18,"False",7799,"G",1262,"S",1,79,730
"Earth","False","TRAPPIST-1e",23,"False",7804,"F",28.6721907900523,"S",1,3200,54
"Earth","True","PSO J318.5-22",21,"False",7807,"G",1255,"P",1,0,0
"Mars","True","TRAPPIST-1e",47,"False",7811,"E",512,"S",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",7814,"F",1623,"P",1,75,656
"Earth","False","TRAPPIST-1e",43,"False",7817,"F",1498,"S",1,720,251
"Earth","True","TRAPPIST-1e",18,"False",7819,"G",1263,"S",1,0,0
"Europa","False","TRAPPIST-1e",25,"False",7822,"C",254,"P",1,1341,1297
"Earth","True","55 Cancri e",30,"False",7823,"G",1265,"S",1,0,0
"Mars","False","TRAPPIST-1e",21,"False",7825,"F",1625,"P",3,2522,166
"Mars","False","TRAPPIST-1e",24,"False",7825,"F",1625,"P",3,22,1968
"Mars","False","55 Cancri e",20,"False",7825,"F",1625,"P",3,1484,1
"Europa","True","55 Cancri e",30,"False",7826,"B",303,"S",1,0,0
"Europa","True","TRAPPIST-1e",58,"False",7827,"B",304,"S",1,0,0
"Earth","False","PSO J318.5-22",36,"False",7836,"F",1499,"S",1,1427,1187
"Europa","True","TRAPPIST-1e",27,"False",7838,"C",292,"S",1,0,0
"Europa","False","TRAPPIST-1e",33,"True",7844,"B",256,"P",1,2310,2037
"Europa","False","TRAPPIST-1e",55,"False",7846,"B",308,"S",2,7267,2820
"Europa","True","55 Cancri e",24,"False",7846,"B",308,"S",2,0,0
"Earth","False","55 Cancri e",17,"False",7854,"G",1262,"P",1,0,0
"Earth","False","TRAPPIST-1e",19,"False",7855,"E",516,"S",1,855,50
"Earth","True","PSO J318.5-22",25,"False",7857,"G",1263,"P",1,0,0
"Earth","False","TRAPPIST-1e",22,"False",7860,"E",509,"P",1,790,0
"Earth","True","TRAPPIST-1e",16,"False",7862,"G",1266,"P",1,0,0
"Earth","False","TRAPPIST-1e",36,"False",7867,"F",1631,"P",1,190,681
"Earth","False","TRAPPIST-1e",40,"False",7869,"F",1632,"P",1,689,0
"Earth","False","TRAPPIST-1e",21,"False",7874,"F",1635,"P",2,1007,22
"Earth","False","55 Cancri e",24,"False",7874,"E",510,"P",2,0,640
"Mars","False","TRAPPIST-1e",26,"False",7876,"E",511,"P",1,0,0
"Europa","True","TRAPPIST-1e",30,"False",7880,"A",84,"P",2,0,0
"Europa","False","55 Cancri e",27,"False",7880,"A",84,"P",2,2069,497
"Earth","True","TRAPPIST-1e",24,"False",7887,"G",1275,"P",1,0,0
"Europa","True","TRAPPIST-1e",23,"False",7893,"C",294,"S",5,0,0
"Europa","True","55 Cancri e",55,"False",7893,"C",294,"S",5,0,0
"Europa","True","55 Cancri e",47,"False",7893,"C",294,"S",5,0,0
"Europa","True","55 Cancri e",31,"False",7893,"C",294,"S",5,0,0
"Europa","True","TRAPPIST-1e",40,"False",7893,"C",294,"S",5,0,0
"Earth","False","TRAPPIST-1e",19,"False",7896,"F",1510,"S",1,321,949
"Earth","False","TRAPPIST-1e",18,"False",7898,"F",1637,"P",1,630,174
"Earth","False","55 Cancri e",48,"False",7900,"F",1511,"S",1,604,44
"Earth","False","TRAPPIST-1e",15,"False",7906,"G",1276,"S",1,914,5
"Earth","False","TRAPPIST-1e",47,"False",7909,"F",1514,"S",2,554,163
"Earth","False","TRAPPIST-1e",21,"False",7909,"E",520,"S",2,1620,0
"Earth","True","TRAPPIST-1e",18,"False",7911,"G",1277,"S",1,0,0
"Earth","False","TRAPPIST-1e",20,"False",7912,"E",513,"P",1,1292,500
"Mars","True","TRAPPIST-1e",20,"False",7915,"E",521,"S",3,0,0
"Mars","False","TRAPPIST-1e",19,"False",7915,"E",28.754470774125,"S",3,1857,26
"Mars","True","TRAPPIST-1e",22,"False",7915,"E",521,"S",3,0,0
"Earth","True","TRAPPIST-1e",16,"False",7917,"G",1280,"P",1,0,0
"Mars","False","TRAPPIST-1e",26,"False",7921,"F",1516,"S",2,148,1009
"Mars","False","TRAPPIST-1e",27,"False",7921,"E",522,"S",2,921,127
"Earth","False","55 Cancri e",17,"False",7923,"F",1641,"P",1,55,632
"Earth","False","TRAPPIST-1e",24,"False",7925,"F",1518,"S",1,0,1031
"Earth","True","PSO J318.5-22",55,"False",7927,"G",1282,"P",3,0,0
"Earth","True","TRAPPIST-1e",7,"False",7927,"G",1282,"P",3,0,0
"Earth","False","TRAPPIST-1e",22.2130419102178,"False",7927,"G",1282,"P",3,0,0
"Earth","False","TRAPPIST-1e",29,"False",7928,"G",1279,"S",1,9,572
"Earth","False","55 Cancri e",31,"False",7931,"E",523,"S",1,650,48
"Earth","False","TRAPPIST-1e",44,"False",7932,"G",1280,"S",1,121,812
"Mars","False","TRAPPIST-1e",26,"False",7933,"F",1643,"P",1,0,2619
"Mars","False","TRAPPIST-1e",3,"False",7934,"F",1519,"S",3,0,0
"Mars","True","TRAPPIST-1e",21,"False",7934,"F",1519,"S",3,0,0
"Mars","False","55 Cancri e",0,"False",7934,"F",1519,"S",3,0,0
"Earth","False","55 Cancri e",40,"False",7938,"G",1285,"P",1,3684,1244
"Earth","False","TRAPPIST-1e",25,"False",7942,"E",515,"P",2,1614,6
"Earth","False","TRAPPIST-1e",2,"False",7942,"E",28.3153830536968,"S",2,0,0
"Earth","False","TRAPPIST-1e",28,"False",7948,"F",28.6721907900523,"S",1,756,0
"Europa","True","55 Cancri e",14,"False",7951,"B",259,"P",1,0,0
"Earth","False","TRAPPIST-1e",30,"False",7953,"F",1524,"S",1,1099,0
"Earth","False","TRAPPIST-1e",21,"False",7956,"G",1289,"P",1,21,599
"Earth","False","55 Cancri e",30,"False",7959,"F",1647,"P",1,60,1230
"Earth","False","TRAPPIST-1e",39,"False",7961,"D",231,"S",1,1905,479
"Earth","False","TRAPPIST-1e",43,"False",7963,"F",1525,"S",3,137,2037
"Earth","False","TRAPPIST-1e",22,"False",7963,"F",1525,"S",3,176,455
"Earth","True","55 Cancri e",18,"False",7963,"G",1286,"S",3,0,0
"Mars","True","TRAPPIST-1e",35,"False",7964,"F",1526,"S",1,0,0
"Earth","True","TRAPPIST-1e",21,"False",7965,"G",1287,"S",1,0,0
"Earth","False","TRAPPIST-1e",23,"False",7966,"E",526,"S",1,454,333
"Earth","True","55 Cancri e",15,"False",7969,"G",1291,"P",1,0,0
"Europa","True","55 Cancri e",37,"False",7971,"B",312,"S",2,0,0
"Europa","False","55 Cancri e",58,"False",7971,"B",312,"S",2,3259,674
"Mars","True","TRAPPIST-1e",30.9872278534573,"False",7975,"F",1649,"P",1,0,0
"Mars","False","TRAPPIST-1e",21,"False",7977,"E",527,"S",1,0,0
"Earth","False","TRAPPIST-1e",0,"False",7978,"G",1292,"P",2,0,0
"Earth","False","TRAPPIST-1e",15,"False",7978,"F",1650,"P",2,965,3
"Mars","False","TRAPPIST-1e",38,"False",7979,"D",247,"P",1,1587,796
"Mars","False","TRAPPIST-1e",26,"False",7980,"F",1651,"P",1,1324,250
"Europa","False","TRAPPIST-1e",47,"False",7991,"C",260,"P",4,4564,455
"Europa","False","55 Cancri e",26,"False",7991,"C",260,"P",4,1534,1844
"Europa","True","55 Cancri e",56,"False",7991,"C",260,"P",4,0,0
"Europa","True","TRAPPIST-1e",18,"False",7991,"C",260,"P",4,0,0
"Earth","False","TRAPPIST-1e",21,"False",7992,"F",1656,"P",1,2276,3007
"Earth","True","PSO J318.5-22",18,"False",7997,"G",1291,"S",1,0,0
"Europa","False","TRAPPIST-1e",44,"False",7998,"C",299,"S",4,982,3462
"Europa","True","PSO J318.5-22",39,"False",7998,"C",299,"S",4,0,0
"Europa","True","55 Cancri e",54,"False",7998,"C",299,"S",4,0,0
"Europa","True","55 Cancri e",23,"False",7998,"C",299,"S",4,0,0
"Europa","False","TRAPPIST-1e",26,"False",8001,"B",314,"S",1,1217,370
"Earth","False","TRAPPIST-1e",22,"False",8002,"F",1658,"P",1,896,2
"Earth","False","TRAPPIST-1e",25,"False",8008,"F",1530,"S",1,829,0
"Earth","True","PSO J318.5-22",49,"False",8009,"G",1297,"P",1,0,0
"Mars","True","TRAPPIST-1e",46,"False",8011,"E",529,"S",1,0,0
"Earth","False","TRAPPIST-1e",17,"False",8013,"E",518,"P",1,7,781
"Earth","False","TRAPPIST-1e",23,"False",8017,"G",1295,"S",1,768,41
"Earth","False","TRAPPIST-1e",18,"False",8022,"G",1296,"S",1,2,529
"Earth","False","TRAPPIST-1e",23,"False",8028,"F",1662,"P",1,503,82
"Earth","False","TRAPPIST-1e",38,"False",8033,"E",519,"P",1,1625,0
"Europa","False","TRAPPIST-1e",32,"False",8039,"C",261,"P",2,48,3287
"Europa","True","TRAPPIST-1e",18,"False",8039,"B",264,"P",2,0,0
"Mars","True","TRAPPIST-1e",24,"False",8040,"E",520,"P",1,0,0
"Europa","False","TRAPPIST-1e",37,"False",8041,"B",265,"P",2,2045,649
"Europa","True","55 Cancri e",41,"False",8041,"B",265,"P",2,0,0
"Europa","True","TRAPPIST-1e",31,"False",8044,"D",233,"S",1,0,0
"Earth","False","TRAPPIST-1e",28,"False",8045,"F",1539,"S",1,415,1520
"Europa","True","55 Cancri e",40,"False",8047,"B",266,"P",1,0,0
"Europa","False","TRAPPIST-1e",48,"False",8048,"B",316,"S",1,592,3060
"Earth","True","55 Cancri e",41,"False",8051,"G",1301,"S",2,0,0
"Earth","True","TRAPPIST-1e",36,"False",8051,"G",1301,"S",2,0,0
"Earth","False","TRAPPIST-1e",11,"False",8061,"G",1303,"S",2,4,0
"Earth","False","TRAPPIST-1e",19,"False",8061,"F",1542,"S",2,13,711
"Earth","False","TRAPPIST-1e",20,"False",8062,"G",1304,"S",1,720,0
"Earth","False","TRAPPIST-1e",29,"False",8065,"F",1665,"P",1,1108,17
"Mars","False","TRAPPIST-1e",26,"False",8070,"D",235,"S",1,2369,15
"Earth","True","TRAPPIST-1e",24,"False",8073,"G",1303,"P",1,0,0
"Earth","False","TRAPPIST-1e",25.9649405961714,"False",8074,"G",1305,"S",1,0,751
"Mars","False","TRAPPIST-1e",28,"False",8080,"D",237,"S",1,13,2716
"Earth","True","TRAPPIST-1e",13,"False",8090,"G",1307,"P",1,0,0
"Earth","False","TRAPPIST-1e",30.1913323966736,"False",8093,"E",535,"S",1,788,0
"Earth","False","PSO J318.5-22",19,"False",8095,"F",1550,"S",1,162,410
"Mars","True","TRAPPIST-1e",32,"False",8096,"F",1673,"P",1,0,0
"Earth","True","55 Cancri e",23,"False",8099,"G",1308,"P",1,0,0
"Earth","False","TRAPPIST-1e",18,"False",8100,"E",536,"S",1,2,717
"Mars","True","TRAPPIST-1e",25,"False",8101,"F",1551,"S",1,0,0
"Earth","False","PSO J318.5-22",19,"False",8104,"F",1676,"P",1,23,1160
"Earth","False","55 Cancri e",24,"False",8109,"F",1679,"P",1,579,0
"Mars","False","TRAPPIST-1e",29,"False",8110,"F",1680,"P",1,706,16
"Earth","True","TRAPPIST-1e",43,"False",8111,"G",1309,"P",1,0,0
"Earth","True","PSO J318.5-22",3,"False",8113,"G",1307,"S",4,0,0
"Earth","False","55 Cancri e",4,"False",8113,"G",1307,"S",4,0,0
"Earth","False","TRAPPIST-1e",2,"False",8113,"G",1307,"S",4,0,0
"Earth","False","TRAPPIST-1e",24,"False",8113,"E",537,"S",4,659,1
"Earth","False","TRAPPIST-1e",27,"False",8114,"F",1554,"S",1,14,1089
"Europa","True","55 Cancri e",37,"False",8125,"C",303,"S",2,0,0
"Europa","False","55 Cancri e",44,"False",8125,"C",303,"S",2,770,4056
"Earth","False","TRAPPIST-1e",21,"False",8126,"F",1556,"S",1,501,197
"Europa","False","TRAPPIST-1e",27,"False",8127,"C",266,"P",1,1787,4915
"Earth","False","55 Cancri e",49,"False",8132,"E",538,"S",1,2484,0
"Mars","False","TRAPPIST-1e",27,"False",8134,"D",239,"S",1,211,971
"Europa","True","55 Cancri e",63,"False",8142,"C",269,"P",1,0,0
"Earth","False","TRAPPIST-1e",28,"False",8145,"G",1311,"S",1,15,839
"Earth","True","55 Cancri e",33,"False",8146,"G",1316,"P",1,0,0
"Earth","False","TRAPPIST-1e",21,"False",8151,"F",1684,"P",1,2,16
"Earth","False","TRAPPIST-1e",24,"False",8154,"F",1559,"S",1,1,932
"Earth","False","TRAPPIST-1e",26,"False",8155,"F",1685,"P",1,0,2154
"Earth","False","55 Cancri e",27,"False",8160,"G",1322,"P",1,703,1
"Mars","True","TRAPPIST-1e",21,"False",8163,"E",540,"S",1,0,0
"Earth","False","TRAPPIST-1e",56,"False",8166,"G",1323,"P",1,455,453
"Earth","False","55 Cancri e",31,"False",8169,"F",1689,"P",1,109,696
"Europa","True","TRAPPIST-1e",47,"False",8170,"B",271,"P",1,0,0
"Mars","True","TRAPPIST-1e",24,"False",8172,"F",1562,"S",1,0,0
"Earth","False","PSO J318.5-22",18,"False",8174,"G",1324,"P",1,562,211
"Europa","True","TRAPPIST-1e",42,"False",8179,"C",270,"P",1,0,0
"Mars","False","TRAPPIST-1e",31,"False",8180,"F",1691,"P",1,1279,9
"Mars","False","TRAPPIST-1e",22,"False",8181,"D",240,"S",3,2445,133
"Mars","False","TRAPPIST-1e",24,"False",8181,"F",1563,"S",3,739,6
"Mars","True","55 Cancri e",20,"False",8181,"F",1563,"S",3,0,0
"Earth","False","TRAPPIST-1e",51,"False",8183,"E",526,"P",1,990,7
"Earth","False","TRAPPIST-1e",19,"False",8184,"G",1325,"P",1,877,0
"Earth","False","TRAPPIST-1e",17,"False",8185,"F",1565,"S",1,1905,127
"Earth","False","TRAPPIST-1e",23,"False",8187,"G",1326,"P",1,706,0
"Earth","False","TRAPPIST-1e",14,"False",8188,"F",1692,"P",1,617,510
"Earth","True","PSO J318.5-22",18,"False",8193,"G",1327,"P",1,0,0
"Europa","True","TRAPPIST-1e",42,"False",8195,"C",272,"P",1,0,0
"Earth","False","PSO J318.5-22",39,"False",8196,"F",1568,"S",2,722,14
"Earth","True","TRAPPIST-1e",37,"False",8196,"G",1321,"S",2,0,0
"Earth","True","TRAPPIST-1e",27,"False",8198,"G",1328,"P",1,0,0
"Europa","True","TRAPPIST-1e",26,"False",8201,"D",255,"P",1,0,0
"Earth","False","TRAPPIST-1e",49,"False",8206,"F",1694,"P",1,1381,172
"Europa","False","55 Cancri e",32,"True",8215,"D",256,"P",1,847,8633
"Earth","True","TRAPPIST-1e",34,"False",8223,"G",1324,"S",1,0,0
"Earth","False","TRAPPIST-1e",13,"False",8228,"G",1326,"S",1,1324,1477
"Earth","False","PSO J318.5-22",21,"False",8230,"F",1573,"S",1,668,0
"Europa","False","TRAPPIST-1e",55,"False",8234,"A",86,"P",1,2659,1849
"Europa","True","55 Cancri e",61,"False",8236,"B",273,"P",1,0,0
"Europa","False","TRAPPIST-1e",24,"False",8240,"D",243,"S",1,0,2716
"Earth","True","TRAPPIST-1e",25,"False",8241,"G",1329,"S",1,0,0
"Earth","True","TRAPPIST-1e",0,"False",8245,"G",1338,"P",2,0,0
"Earth","True","TRAPPIST-1e",38,"False",8245,"G",1338,"P",2,0,0
"Mars","True","TRAPPIST-1e",30,"False",8246,"E",528,"P",1,0,0
"Earth","False","TRAPPIST-1e",15,"False",8249,"F",1698,"P",1,1981,334
"Earth","True","TRAPPIST-1e",21,"False",8250,"G",1340,"P",1,0,0
"Earth","False","55 Cancri e",56,"False",8253,"F",1580,"S",1,2593,386
"Europa","False","55 Cancri e",51,"False",8256,"C",308,"S",1,2712,4093
"Mars","False","TRAPPIST-1e",26,"False",8258,"F",1581,"S",1,2459,22
"Mars","False","TRAPPIST-1e",50,"False",8262,"D",244,"S",1,78,403
"Mars","False","TRAPPIST-1e",22,"False",8263,"F",1583,"S",1,1042,77
"Earth","False","TRAPPIST-1e",25,"False",8269,"F",28.6721907900523,"S",1,4,1260
"Earth","False","55 Cancri e",37,"False",8274,"G",1347,"P",1,30,879
"Earth","True","TRAPPIST-1e",17,"False",8278,"G",1335,"S",1,0,0
"Europa","True","55 Cancri e",38,"False",8283,"B",274,"P",1,0,0
"Earth","True","PSO J318.5-22",33,"False",8284,"G",1337,"S",2,0,0
"Earth","False","TRAPPIST-1e",24,"False",8284,"F",1589,"S",2,17,682
"Earth","False","TRAPPIST-1e",21,"False",8285,"G",1338,"S",1,788,21
"Europa","True","TRAPPIST-1e",37,"False",8286,"C",309,"S",1,0,0
"Mars","True","TRAPPIST-1e",49,"False",8290,"F",1590,"S",1,0,0
"Europa","False","55 Cancri e",42,"False",8293,"C",311,"S",1,9615,3726
"Mars","True","TRAPPIST-1e",33,"False",8296,"F",1706,"P",1,0,0
"Earth","False","TRAPPIST-1e",25,"False",8299,"E",544,"S",1,906,0
"Mars","False","TRAPPIST-1e",27,"False",8304,"F",1707,"P",3,1254,514
"Mars","True","TRAPPIST-1e",1,"False",8304,"F",1707,"P",3,0,0
"Mars","False","TRAPPIST-1e",20,"False",8304,"F",1707,"P",3,272,1716
"Europa","True","TRAPPIST-1e",20,"False",8305,"B",322,"S",3,0,0
"Europa","True","55 Cancri e",51,"False",8305,"B",322,"S",3,0,0
"Europa","True","TRAPPIST-1e",33,"False",8305,"B",322,"S",3,0,0
"Earth","False","PSO J318.5-22",45,"False",8308,"F",1708,"P",1,2540,9
"Europa","False","55 Cancri e",25,"False",8309,"C",276,"P",1,2439,5330
"Earth","False","TRAPPIST-1e",21,"False",8311,"F",28.6721907900523,"S",1,703,74
"Mars","True","TRAPPIST-1e",22,"False",8312,"F",1597,"S",1,0,0
"Earth","True","TRAPPIST-1e",27,"False",8325,"G",1342,"S",2,0,0
"Earth","False","TRAPPIST-1e",33,"False",8325,"F",1599,"S",2,1113,441
"Earth","False","PSO J318.5-22",24,"False",8327,"G",1355,"P",1,615,1
"Earth","False","TRAPPIST-1e",38,"False",8331,"F",1714,"P",1,23,753
"Earth","False","TRAPPIST-1e",18,"False",8337,"F",1715,"P",1,998,1091
"Europa","False","55 Cancri e",63,"False",8340,"B",275,"P",3,2577,36
"Europa","False","55 Cancri e",26,"True",8340,"B",275,"P",3,361,2366
"Europa","False","TRAPPIST-1e",29,"False",8340,"B",275,"P",3,2845,2405
